file\tlocal_title\tsc_index\tsc_id\tsc_title\tsc_url\torig_birth\torig_mtime\torig_tag_date
/Users/jaa/Music/downloaded/TEST_COPY_udl-test-sc-clean/DIE MIKE - FUMO (Dbasto & pichi remix).m4a\tDIE MIKE - FUMO (Dbasto & pichi remix)\t3\t2196224299\tDIE MIKE - FUMO (Dbasto & pichi remix)\thttps://soundcloud.com/4theclubture/7ae318d0-a8a9-403e-a221-4d348dd09e42\t2026-02-22 22:29:45 +0100\t2026-02-22 22:29:45 +0100\t2025-10-22
/Users/jaa/Music/downloaded/TEST_COPY_udl-test-sc-clean/PICHI - BO FUNK [FREE DL].m4a\tPICHI - BO FUNK [FREE DL]\t1\t2210531636\tPICHI - BO FUNK [FREE DL]\thttps://soundcloud.com/pichipichipichipichipichi/bofunkpicho\t2026-02-22 22:29:39 +0100\t2026-02-22 22:29:39 +0100\t2025-11-11
/Users/jaa/Music/downloaded/TEST_COPY_udl-test-sc-clean/PICHI X ZENEA - LATIGO.m4a\tPICHI X ZENEA - LATIGO\t5\t2264741741\tPICHI X ZENEA - LATIGO\thttps://soundcloud.com/pichipichipichipichipichi/pichi-x-zenea-latigo\t2026-02-22 22:29:12 +0100\t2026-02-22 22:29:12 +0100\t2026-02-11
/Users/jaa/Music/downloaded/TEST_COPY_udl-test-sc-clean/Premiere： MAURER - Brother's Can't Believe.m4a\tPremiere: MAURER - Brother's Can't Believe\t6\t2010301811\tPremiere: MAURER - Brother's Can't Believe\thttps://soundcloud.com/obscuurrecords/premiere-maurer-brothers-cant-believe\t2026-02-22 22:29:15 +0100\t2026-02-22 22:29:15 +0100\t2025-01-16
/Users/jaa/Music/downloaded/TEST_COPY_udl-test-sc-clean/QUEM CURA - PICHI.m4a\tQUEM CURA - PICHI\t4\t2113730814\tQUEM CURA - PICHI\thttps://soundcloud.com/cool-tracks-records/pichi-quem-cura-originalmix\t2026-02-22 22:29:08 +0100\t2026-02-22 22:29:08 +0100\t2025-06-15
/Users/jaa/Music/downloaded/TEST_COPY_udl-test-sc-clean/ninnidslvx - FUJI.m4a\tninnidslvx - FUJI\t2\t2235284906\tninnidslvx - FUJI\thttps://soundcloud.com/ninnidslvx/ninnidslvx-fuji\t2026-02-22 22:29:42 +0100\t2026-02-22 22:29:42 +0100\t2025-12-23
